Pembuatan Program Aplikasi Desain Batik Flora,"Batik mengalami perkembangan motif dari waktu ke waktu. Motif yang dahulu berawal dari batik klasik, saat ini menjadi sangat bervariasi. Tanaman bunga yang tumbuh pada lingkungan sekitar menimbulkan inspirasi untuk membuat motif batik Flora. Pembuatan desain batik flora secara manual dilakukan dengan membuat sketsa bunga yang menjadi inspirasi pada kertas dengan pena. Proses desain ini membutuhkan kemampuan menggambar dari desainer dan waktu yang cukup. Perkembangan teknologi informasi memberikan kesempatan untuk mengembangkan desain batik yang inovatif dengan lebih cepat. Penelitian ini bertujuan untuk membuat program aplikasi desain batik flora. Program aplikasi ini didesain dengan berdasarkan ide peneliti untuk memenuhi kebutuhan dasar desainer untuk memperoleh motif flora. Aplikasi berhasil membuat gen yang bersih dengan cara mengambil objek bunga dari sebuah foto menggunakan fitur warna. Pemotongan objek dilakukan dengan metode 8-connected labeling. Objek bunga yang diperoleh dari aplikasi dapat disimpan dan digunakan oleh aplikasi untuk membuat sebuah pheno. Aplikasi menyediakan area untuk membuat pheno dengan model posisi bebas. Satu atau dua pheno dapat digandakan dalam layout tertentu untuk menghasilkan desain kain batik flora. Aplikasi yang dibuat menyediakan 6 (enam) layout desain kain yang masih bisa diperbanyak model layoutnya dalam penelitian lanjutan. Dengan menggunakan aplikasi yang dibangun dapat dihasilkan kreasi-kreasi desain gen, pheno maupun kain batik flora. Variasi desain batik flora sangat bergantung dari kreasi pengguna dalam membuat gen dan pheno."
SIPGANG : Sistem Pendukung Keputusan Rekomendasi Magang Industri Berbasis Multi Attribute Utility Theory (MAUT),"Magang adalah proses penerapan bidang keilmuan dan keterampilan yang diperoleh di kampus pada dunia industri. Dalam pelaksanaannya, saat mahasiswa selesai melaksanakan magang ada beberapa mengeluhkan bahwa perusahaan tempat magang tidak sesuai dengan standar yang diinginkan, tidak sesuai bidang serta beban kerja yang berlebih sehingga dalam pelaksanaannya mahasiswa merasa tidak bisa optimal dalam menggunakan kemampuan yang dimiliki. Hal ini dikarenakan adanya subjektivitas dalam penentuan tempat magang, mahasiswa memilih sendiri tempat magang tersebut yang terkadang belum mengetahui job desk yang akan dikerjakan. Selain itu koordinator magang jurusan merekomendasikan tempat magang berdasarkan penilaian pembimbing magang saat visitasi padahal tidak mengetahui keadaan sebenarnya yang telah terlaksana. Sehingga dalam hal ini dibutuhkan adanya sebuah sistem yang mampu membantu dalam pengambilan keputusan rekomendasi tempat magang. Penelitian ini dibuat dengan menerapkan metode pengembangan system Rapid Development Prototyping (RAD) dan penilaian rekomendasi diperoleh menggunakan metode MAUT (Multi Attribute Utility Theory). Metode MAUT akan mengolah penilaian dari  masing kriteria (jam kerja, bobot tugas yang diberikan selama magang, kesesuaian tugas dengan keahlian, standar perusahaan, penerapan K3 di perusahaan, fasilitas dan peralatan praktik untuk peserta magang serta bidang keahlian) sesuai dengan bobot yang ditentukan dengan tujuan memberikan penilaian dari sisi mahasiswa yang telah selesai pelaksanaan magang terhadap industri bersangkutan. Pengujian pada aplikasi SIPGANG penentuan rekomendasi industri menggunakan uji kuesioner dengan Sistem Usability Scale (SUS) dan didapatkan hasil akhir 72 yang menyatakan bahwa sistem dalam kategori layak untuk digunakan."
Segmentasi Citra Warna Otomatis Rambu Lalu Lintas dengan Penerapan Mask Thresholder,"Segmentasi rambu jalan dan sistem pengenalan merupakan aspek penting dan esensial untuk digunakan pada sistem autopilot, smart car atau autonomous vehicle yang memungkinkan kendaraan dapat berjalan tanpa pengemudi manusia. Namun demikian pada paper ini citra rambu jalan yang diproses dalam bentuk image dan bukan vidio/kamera. Penelitian ini bertujuan memperoleh citra warna rambu jalan dengan presisi yang tinggi. Pada penelitian ini ditawarkan metode segmentation rambu jalan dengan mengembangkan Fuzzy C-means dengan menginjeksikan teknik mask-tresholder untuk mendapatkan hasil segmentasi warna rambu jalan dengan presisi tinggi. Mula-mula citra dideteksi dalam ruang warna RGB kemudian diubah menjadi model warna L*a*b dan dilanjutkan ekstraksi untuk mendapatkan komponen warna *a*. Fuzzy C-means diterapkan pada citra warna *a* untuk segmentasi foreground dan background. Proses dilanjutkan dengan operasi opening – closing dan hole filling untuk mereduksi noise pada hasil segmentasi. Sampai pada tahap ini hasil segmentasi yang diperoleh adalah citra binary dimana foreground dalam warna putih dan bacground dalam warna hitam. Oleh karena itu untuk mendapatkan citra hasil segmentasi rambu jalan dalam ruang warna RGB maka diperlukan proses konvolusi. Teknik konvolusi yang dilakukan pada penelitian ini adalah dengan mengalikan tiap piksel citra mask tresholder dengan citra semula dalam ruang warna RGB. Citra mask tresholder yang digunakan dalam penelitian ini adalah citra binary hasil segmentasi dengan Fuzzy C-means. Metode yang ditawarkan telah diuji dengan citra rambu jalan sejumlah 18 citra. Hasil yang diperoleh menunjukkan kinerja metode yang diusulkan mampu mensegmentasi citra rambu jalan dalam sesuai warna citra semula. Menggunakan metode jaccard untuk mengukur akurasi kinerja didapat tingkat akurasi adalah 97,73%."
Analisis Perbandingan Nilai Akurasi Mekanisme Attention Bahdanau dan Luong pada Neural Machine Translation Bahasa Indonesia ke Bahasa Melayu Ketapang dengan Arsitektur Recurrent Neural Network,"Di Indonesia, penerapan mesin penerjemah masih banyak dilakukan dengan berbasis statistik khususnya dalam eksperimen penerjemahan bahasa daerah. Dalam beberapa tahun terakhir, mesin penerjemah jaringan saraf tiruan telah mencapai kesuksesan yang luar biasa dan menjadi metode pilihan baru dalam praktik mesin penerjemah. pada penelitian ini menggunakan mekanisme attention dari Bahdanau dan Luong dalam bahasa Indonesia ke bahasa Melayu Ketapang dengan data korpus paralel sejumlah 5000 baris kalimat. Hasil pengujian berdasarkan metode penambahan secara konsisten dengan jumlah epoch didapatkan nilai skor BLEU yaitu pada attention Bahdanau menghasilkan akurasi 35,96% tanpa out-of-vocabulary (OOV) dengan menggunakan jumlah epoch 40, sedangkan pada attention Luong menghasilkan akurasi 26,19% tanpa OOV menggunakan jumlah 30 epoch. Hasil pengujian berdasarkan k-fold cross validation didapatkan nilai rata-rata akurasi tertinggi sebesar 40,25% tanpa OOV untuk attention Bahdanau dan 30,38% tanpa OOV untuk attention Luong, sedangkan pengujian manual oleh dua orang ahli bahasa memperoleh nilai akurasi sebesar 78,17% dan 72,53%."
Pemodelan Site pada Heterogen Network 5G Menggunakan Optimized Network Enggineering Tools,"Penelitian ini melakukan analisis desain Pemodelan Site Pada Heterogen Network 5G (HetNet 5G) Menggunakan Optimized Network Enggineering Tools. Pemodelan menggunakan perhitungan dan simulasi untuk menganalisis traffic dan coverage generasi sebelumnya yaitu 4G LTE yang diterapkan pada jaringan seluler existing pada site HetNet 5G, untuk memenuhi kebutuhan penempatan site 5G. Hasil penelitian ini diharapkan dapat digunakan sebagai rekomendasi bagi operator seluler. Data yang digunakan simulasi diperoleh dari salah satu operator seluler Indonesia di wilayah Kecamatan Lowokwaru Malang yaitu sebanyak 40 site.  Berdasarkan perhitungan dan simulasi dari ke 40 site tersebut diperoleh 6 site yang potensi diterapkan site teknologi 5G. Tahapan penelitian ini diawali dengan penentuan lokasi wilayah yang potensi diterapkan site 5G, data lokasi koordinat dan parameter site untuk perhitungan prediksi kenaikan jumlah penduduk selama 5 tahun yang akan datang, analisis morfologi dan wilayah point of interest (POI), serta kapasitas penduduk sedangkan perhitungan troughput menjadi kriteria di masing-masing kelurahan. Selanjutnya, hasil perhitungan dan simulasi di plotkan pada Map Info untuk menampilkan persebaran site di masing-masing kelurahan. Site yang memenuhi potensi 5G di plot dengan diagram voronoi aplikasi dalam Map Info sesuai radius 4G dan 5G. Diagram voronoi menampilkan coverage berbeda teknologi 4G dan 5G."
Klasifikasi Kategori Permasalahan Akademik Mahasiswa Comdev Universitas Tanjungpura Menggunakan Algoritma Naive Bayes,"Community Development & Outreaching Universitas Tanjungpura merupakan salah satu unit di UNTAN yang bertugas mengelola beasiswa bagi mahasiswa. Sebagai salah satu bentuk pertanggungjawaban, tiap semesternya melakukan pengisian data monitoring dan evaluasi. Salah satu data yang perlu dikelola adalah kategori permasalahan akademik yang tersedia dalam bentuk teks atau kalimat. Penelitian ini menghasilkan program yang dilengkapi dengan model klasifikasi yang mampu mengklasifikasikan permasalahan akademik secara otomatis. Model klasifikasi dibangun dengan menggunakan algoritma Multinomial Naive Bayes. Dari hasil evaluasi, model klasifikasi mempunyai nilai akurasi dan presisi yang cukup baik sebesar 82,14% dan 84,98%. Dari model yang dibangun, digunakan untuk implementasi pada data uji. Hasil implementasi menunjukkan kategori permasalahan akademik yang paling sering disampaikan oleh mahasiswa adalah Sistem Perkuliahan dan Teknologi."
Perbandingan Klasifikasi dengan Pendekatan Pembelajaran Mesin untuk Mengidentifikasi Tweet Hoaks di Media Sosial Twitter,"Perkembangan teknologi tidak luput dari dampak negatif, salah satunya hoaks. Twitter menjadi salah satu media sosial yang paling aktif digunakan sebagai pertukaran informasi, komunikasi, dan hiburan. Oleh karena itu pengguna Twitter dapat menyebarkan berita atau hoaks dengan mudah. Penelitian ini bertujuan mengidentifikasi tweet yang berisi informasi hoaks maupun valid menggunakan pembelajaran mesin. Algoritma yang digunakan adalah Stochastic Gradient Descent, Naïve Bayes, Random Forest, dan Rocchio. Keempat algoritma tersebut dibandingkan untuk kemudian dicari hasil terbaik dalam mengidentifikasi dan memverifikasi tweet di Twitter yang berisi hoaks atau informasi valid secara otomatis. Kata kunci yang digunakan adalah Corona, Mutasi Corona, PSBB, Dana Bansos, Dana Otsus, Utang Pemerintah, dan Sekolah Tatap Muka sebanyak 898 tweet. Data dikelompokkan berdasarkan kelas hoaks dan valid lalu diolah menjadi dataset dengan melewati tahap pra-proses hingga pembobotan kata dengan TF-IDF. Hasil pengujian menunjukkan algoritma Stochastic Gradient Descent merupakan algoritma terbaik dengan hasil akurasi rata-rata sebesar 84.92%. Pengujian lanjutan dilakukan dengan menghitung nilai presisi, recall, dan F-1. Hasil presisi terbaik sebesar 82.95% pada algoritma Naïve Bayes, sedangkan hasil recall dan F-1 terbaik didapat dari algoritma Stochastic Gradient Descent sebesar 85.05% dan 82.42%."
Implementasi Metode TwoStep Clustering untuk Klasterisasi Karakteristik Akademik Mahasiswa,"Salah satu algoritma clustering yang paling banyak dipakai adalah K-Means dimana algoritma ini membutuhkan masukan jumlah klaster yang ingin dibentuk. Pada kenyataannya jumlah klaster yang tepat tidak bisa diketahui sehingga pemilihan nilai k bergantung pada subyektifitas peneliti. Kemudian algoritma K-Means hanya bisa menangani atribut dalam bentuk numerik kontinyu padahal ada atribut dalam bentuk kategorikal atau campuran keduanya. Pada penelitian ini dilakukan pengelompokkan data akademik mahasiswa dengan menggunakan algoritma twostep clustering yang dapat menentukan jumlah klaster secara otomatis dan dapat menangani atribut dalam bentuk kategorikal, numerik kontinyu atau campuran keduanya. Metode twostep clustering diterapkan pada data mahasiswa angkatan 2008-2019 dengan analisis diterapkan pada setiap angkatannya. Penelitian ini menghasilkan klaster-klaster yang mencerminkan tingkat heterogenitas setiap angkatan mahasiswa. Klaster-klaster yang didapat merupakan klaster yang optimal setelah diukur menggunakan Bayesian Information Criterion dan Ratio Distance Measure."
Optimasi Deep Learning untuk Prediksi Saham di Masa Pandemi Covid-19,"Penelitian ini bertujuan untuk meningkatkan akurasi dengan menurunkan tingkat kesalahan prediksi dari 5 data saham blue chip di Indonesia. Dengan cara mengkombinasikan desain 4 hidden layer neural nework menggunakan Long Short Term Memory (LSTM) dan Gated Recurrent Unit (GRU). Dari tiap data saham akan dihasilkan grafik rmse-epoch yang dapat menunjukkan kombinasi layer dengan akurasi terbaik, sebagai berikut; (a) BBCA dengan layer LSTM-GRU-LSTM-GRU (RMSE=1120,651, e=15), (b) BBRI dengan layer LSTM-GRU-LSTM-GRU (RMSE =110,331, e=25), (c) INDF dengan layer GRU-GRU-GRU-GRU (RMSE =156,297, e=35 ), (d) ASII dengan layer GRU-GRU-GRU-GRU (RMSE =134,551, e=20 ), (e) TLKM dengan layer GRU-LSTM-GRU-LSTM (RMSE =71,658, e=35). Tantangan dalam mengolah data Deep Learning (DL) adalah menentukan nilai parameter epoch untuk menghasilkan prediksi akurasi yang tinggi."
Analisis Technology Acceptance Model pada Sistem Pendukung Keputusan Pemilihan Jaksa Penuntut Umum Berbasis Analytical Hierarchy Process,"Pemilihan jaksa ideal sebagai Jaksa Penuntut Umum (JPU) (studi kasus di Kejaksaan Negeri Kota XYZ) sebelumnya dilakukan dengan menganalisis dokumen cetak dan dokumen elektronik secara manual. Kondisi ini membutuhkan ketelitian, waktu, serta rentan terjadinya kesalahan manusia. Kondisi ini memberi peluang untuk pengembangan aplikasi untuk mempermudah proses analisis dan meningkatkan kualitas keputusan yang diambil. Salah satu yang dikembangkan adalah aplikasi Sistem pendukung Keputusan menggunakan Analytical Hierarchy Process (AHP). SPK Pemilihan JPU memiliki kriteria-kriteria yang akan digunakan menyesuaikan tingkat kepentingan perkara yang akan ditangani dan peranan jaksa dalam tim JPU. Tujuan penelitian ini adalah untuk mengetahui tingkat Technology Acceptance Model (TAM) pada Sistem Pendukung Keputusan pemilihan jaksa penuntut umum berbasis AHP di Kejaksaan Negeri XYZ. Penelitian ini merupakan penelitian empiris dengan metode kuantitatif. Jenis data yang digunakan terdiri dari data primer dan data sekunder. Pengujian Technology Acceptance Model dengan 30 responden yang terdiri dari jaksa fungsional dan staf di Kejaksaan Negeri Surakarta. Hasil pengujian dianalisis lebih lanjut dengan menggunakan regresi linier untuk mengetahui korelasi antar variabel. Hasil pengujian menunjukkan 93,83% responden setuju bahwa aplikasi SPK dapat berguna dan membantu (PU), 86,22% responden berpendapat bahwa aplikasi SPK terlihat mudah untuk digunakan dan dipelajari (PEOU), 91% responden setuju bahwa aplikasi SPK dapat memberi dampak positif (ATU), dan 92% responden berniat untuk menggunakan aplikasi SPK jika memiliki akses (BI). Hasil analisis regresi linier menunjukkan bahwa sikap terhadap penggunaan sistem memiliki pengaruh yang besar terhadap keinginan untuk menggunakan sistem."
Peringkasan Teks Otomatis pada Modul Pembelajaran Berbahasa Indonesia Menggunakan Metode Cross Latent Semantic Analysis (CLSA),"Perkembangan teknologi yang pesat membuat kita lebih mudah dalam menemukan informasi-informasi yang dibutuhkan. Permasalahan muncul ketika informasi tersebut sangat banyak. Semakin banyak informasi dalam sebuah modul maka akan semakin panjang isi teks dalam modul tersebut. Hal tersebut akan memakan waktu yang cukup lama untuk memahami inti informasi dari modul tersebut. Salah satu solusi untuk mendapatkan inti informasi dari keseluruhan modul dengan cepat dan menghemat waktu adalah dengan membaca ringkasannya. Cara cepat untuk mendapatkan ringkasan sebuah dokumen adalah dengan cara peringkasan teks otomatis. Peringkasan teks otomatis (Automatic Text Summarization) merupakan teks yang dihasilkan dari satu atau lebih dokumen, yang mana hasil teks tersebut memberikan informasi penting dari sumber dokumen asli, serta secara otomatis hasil teks tersebut tidak lebih panjang dari setengah sumber dokumen aslinya. Penelitian ini bertujuan untuk menghasilkan peringkasan teks otomatis pada modul pembelajaran berbahasa Indonesia dan mengetahui hasil akurasi peringkasan teks otomatis yang menerapkan metode Cross Latent Semantic Analysis (CLSA). Jumlah data yang digunakan pada penelitian ini sebanyak 10 file modul pembelajaran yang berasal dari modul para dosen Universitas Mercu Buana, dengan format .docx sebanyak 5 file dan format .pdf sebanyak 5 file. Penelitian ini menerapkan metode Term Frequency-Inverse Document Frequency (TF-IDF) untuk pembobotan kata dan metode Cross Latent Semantic Analysis (CLSA) untuk peringkasan teks. Pengujian akurasi pada peringkasan modul pembelajaran dilakukan dengan cara membandingkan hasil ringkasan manual oleh manusia dan hasil ringkasan sistem. Yang mana pengujian ini menghasilkan rata-rata nilai f-measure, precision, dan recall tertinggi pada compression rate 20% dengan nilai berturut-turut 0.3853, 0.432, dan 0.3715."
Pendekatan Baru untuk Merepresentasi Informasi di Bidang Pendidikan Menggunakan  Kombinasi Ontologi,"Ontologi adalah sebuah konsep yang dirancang untuk merepresentasikan relasi antar informasi. Ontologi dapat digunakan untuk merepresentasikan informasi berbentuk hierarki maupun non hierarki. Namun, model ontologi yang ada saat ini pada umumnya selalu bersifat domain spesifik. Peran ahli sangat dominan ketika membuat ontologi yang bersifat domain spesifik. Kelengkapan informasi pada ontologi tergantung pada kemampuan ahli pada domain tersebut dan ahli di bidang teknologi informasi untuk merepresentasikan informasi ke dalam bentuk ontologi. Oleh sebab itu diperlukan model ontologi baru agar dapat menghasilkan ontologi yang tidak bersifat domain spesifik. Sehingga mempermudah proses representasi informasi ke dalam bentuk ontologi dan mengurangi peran ahli dalam proses pembuatan ontologi tersebut. Model ontologi baru yang diusulkan adalah kombinasi dari ontologi taksonomi dan ontologi kalimat. Informasi berbentuk hierarki akan direpresentasikan dalam bentuk ontologi taksonomi, sedangkan informasi non-hierarki akan direpresentasikan dalam bentuk ontologi kalimat. Berdasarkan uji coba yang telah dilakukan, diketahui bahwa kombinasi ontologi yang diusulkan dapat menghasilkan ontologi yang tidak bersifat domain spesifik, mempermudah proses pembangkitan ontologi, dan mengurangi peran ahli dalam pembuatan ontologi tersebut."
Sistem Berkas Digital Sebagai Media Penyimpanan Dokumen Kinerja Dosen,"Tugas utama Dosen adalah melaksanakan tridharma perguruan tinggi yaitu pendidikan dan pengajaran, penelitian dan pengembangan, serta pengabdian kepada masyarakat. Pelaksanaan tugas dan hasil kegiatan tridharma dibuktikan dalam bentuk dokumen kinerja dosen seperti surat tugas, surat keputusan atau sertifikat. Tujuan penelitian ini adalah merancang sebuah sistem berkas digital. Sistem berkas digital ini menjadi perlu untuk dirancang dalam bentuk sistem repositori dokumen yang dapat menyimpan dokumen kinerja dosen dalam format digital. Dalam perancangan sistem berkas digital ini menggunakan metode prototipe. Sistem berkas digital menjadi langkah penting yang harus dilakukan sehingga dosen dapat dengan mudah mengakses dokumen kinerja untuk dapat digunakan dalam pelaporan capaian kinerja dosen pada setiap semester. Fungsi yang dapat menghasilkan tautan (generate link) sumber dokumen menjadi fitur penting yang dapat digunakan sebagai tautan informasi pendukung bukti pelaporan capaian kinerja dosen. Di Universitas Tanjungpura, capaian kinerja dosen dilaporkan melalui Sistem Beban Kerja Dosen (BKD). Adanya sistem berkas digital ini dinilai berhasil menjadi media penyimpanan dokumen kinerja dosen, khususnya pada Jurusan Informatika. Dokumen kinerja dosen yang telah dipindai menjadi berkas digital, kemudian diunggah ke sistem berkas digital, sehingga setiap saat berkas digital ini dapat diakses dan dimanfaatkan oleh dosen untuk berbagai keperluan. Berdasarkan pengujian yang dilakukan, dosen dapat mengakses sistem berkas dan mendapatkan setiap dokumen yang terdaftar atas namanya. Dalam sistem berkas digital, tautan dokumen dapat disalin dengan satu kali klik, untuk kemudian ditempelkan sebagai bukti capaian kinerja pada Sistem BKD. Pada semester genap 2019/2020 dan gasal 2020/2021 jumlah berkas digital yang diunggah sebanyak 228 dokumen, artinya sebanyak 228 tautan yang dapat digunakan oleh dosen sebagai bukti dalam pelaporan capaian kinerja dosen pada Sistem BKD."
Model Prototipe dan Analisis Use Case pada Rekayasa Kebutuhan Perangkat Lunak Pengajuan Dokumen Kependudukan,"Penelitian ini menggunakan model prototipe dan analisis use case sebagai pendekatan dalam rekayasa kebutuhan perangkat lunak pengajuan dokumen kependudukan. Sebuah rangkaian fase iteratif prototipe dan analisis use case untuk rekayasa kebutuhan perangkat lunak pengajuan dokumen kependudukan dideskripsikan. Tujuan penggunaan model prototipe dan analisis use case ini yaitu untuk menangkap kebutuhan perangkat lunak dari beragam stakeholder, dan membantu stakeholder memahami setiap fungsi dengan mudah, memberikan evaluasi dengan cepat dan membantu pihak pengembang mendokumentasikan kebutuhan dengan cepat. Penelitian ini menghasilkan 12 (dua belas) kebutuhan awal, 12 (dua belas) prototipe serta 14 (empat belas) spesifikasi kebutuhan perangkat lunak. Seluruh prototipe telah dievaluasi dan memenuhi seluruh kebutuhan pengguna dan fungsionalitas berdasarkan evaluasi dengan traceability matrix. Spesifikasi kebutuhan perangkat lunak pengajuan dokumen kependudukan yang dihasilkan dapat digunakan dalam pengembangan aplikasi pengajuan dokumen kependudukan sebagai rekomendasi penelitian ke depannya."
Aplikasi Pengaman Dokumen Digital Menggunakan Algoritma Kriptografi Hybrid dan Algoritma Kompresi Huffman,"Informasi merupakan kebutuhan yang penting bagi manusia. Dokumen teks adalah salah satu media untuk menyampaikan informasi. Informasi bersifat penting sehingga dibutuhkan keamanan tingkat tinggi. Pada dokumen digital dilakukan usaha untuk kompresi data untuk bertujuan mempercepat pengiriman data maupun memperkecil ruang penyimpanan data. Maka dari itu, dibuatlah aplikasi pengaman dokumen digital menggunakan algoritma kriptografi asimetri dan simetri serta algoritma kompresi Huffman. Algoritma kriptografi simetri yang digunakan adalah algoritma Vernam cipher yang kunci enkripsi dan dekripsi adalah sama. Algoritma kriptografi asimetri yang digunakan adalah algoritma RSA yang dapat menutupi kelemahan dari algoritma simetri, karena memiliki kunci yang masing-masing berbeda baik untuk enkripsi maupun dekripsi. Di samping itu, untuk kompresi data digunakan algoritma kompresi Huffman yang bersifat lossless untuk mengatasi masalah ukuran dokumen digital. Kombinasi antara algoritma kriptografi dengan algoritma kompresi menghasilkan dokumen yang tidak dapat dibaca oleh pihak yang tidak berhak serta menghasilkan dokumen dengan ukuran yang kecil sehingga ruang penyimpanan dan waktu pengiriman lebih efisien. Berdasarkan hasil pengujian, lama proses enkripsi maupun dekripsi dipengaruhi oleh ukuran data dokumen. Setiap dokumen yang di enkripsi mengalami penambahan ukuran data seperti dapat dilihat pada salah satu contoh kasus dimana ukuran awal dokumen 4.657 byte menjadi 7.500 byte ketika setelah di enkripsi. Pada algoritma kompresi Huffman, terjadi pengurangan ukuran seperti pada contoh kasus dokumen yang memiliki ukuran awal 4.080 byte setelah di kompres ukurannya menjadi 2.629 byte."
Truck Sharing App Ekspedisi Jalur Pontianak – Sandai dengan Metode Location Based Service Berbasis Progressive Web App,"Ekspedisi merupakan jasa pengiriman yang sangat dibutuhkan dikalangan pengiriman barang ke tempat yang jauh, karena ekspedisi merupakan jasa yang mengirimkan barang sampai di tujuan dengan bertanggung jawab. Permasalahan ekspedisi ini khususnya area jalur Pontianak - Sandai oleh orang yang ingin memakainya jasa ini, kesulitan mengetahui posisi truk ekspedisi yang beroperasi saat ini. Sehingga truk-truk yang melalui jalur Pontianak – Sandai dalam keadaan tidak bermuatan dan ini tidak efisien karena biaya perjalanan akan meningkat apabila barang yang mereka bawa sedikit. Tujuan penelitian ini untuk membangun aplikasi truck sharing pada jalur Pontianak - Sandai dengan metode location based service (LBS) yang berbasis progressive web app (PWA). Pengimplementasian aplikasi ini, toko dapat memilih sendiri truk-truk ekspedisi mulai dari jarak yang terdekat dan rating, yang diberikan pihak toko lain sebelumnya. Aplikasi dibangun dengan menggunakan metode LBS dapat menampilkan titik-titik lokasi supir di sekitarnya dengan memanfaatkan GPS yang ada pada perangkat pengguna berdasarkan radius yang ditentukan oleh toko. Sedangkan penerapan PWA, bertujuan memudahkan pihak toko dan supir untuk mengakses aplikasi melalui semua perangkat seperti smartphone, PC, laptop, atau tablet. Perancangan sistem dibangun dengan menggunakan Unified Modelling Language (UML), untuk pengujian aplikasi dilakukan dengan dua cara, yaitu pengujian dengan metode Black Box dan Skala Likert. Hasil yang didapatkan dari pengujian Black Box adalah sistem dapat bekerja dengan LBS dan PWA sesuai yang diharapkan."
Penerapan Framework COBIT 2019 pada Audit Teknologi Informasi di Politeknik Sambas,"Teknologi informasi di suatu organisasi yang sudah berjalan harus diaudit agar diketahui kelebihan-kelebihan maupun kekurangannya. Politeknik Sambas (Poltesa) merupakan salah satu politeknik di Kalimantan Barat yang telah menerapkan teknologi dalam proses administrasi maupun akademik sebagai penunjang kegiatannya. Audit yang dilakukan pada Poltesa menggunakan frame work COBIT 2019. Metode yang kami pergunakan pada penelitian ini terdiri dari beberapa langkah, yaitu perencanaan, tindakan, pengamatan, pengolahan dan analisis data, serta pemberian rekomendasi. Berdasarkan hasil dari audit yang dilakukan pada teknologi informasi Poltesa, didapatkan rata-rata nilai sebesar 3,21 dengan nilai maturity level pada domain antara nilai 2 sampai dengan 4, yang berarti sistem telah dioperasikan dengan baik, akan tetapi belum secara maksimal. Manajemen teknologi informasi yang diharapkan di Poltesa dapat dipenuhi dan telah dilakukan dengan baik, karena nilai antara rata-rata level saat penelitian dilakukan dibandingkan dengan rekomendasi level menunjukkan gap yang tidak terlalu besar."
Tata Kelola Teknologi Informasi Menggunakan Framework COBIT 2019 (Studi Kasus UPT TIK Universitas Tanjungpura Pontianak),"UPT TIK UNTAN merupakan suatu lembaga yang melakukan pengelolaan TI. Tata kelola TI mencakup kepemimpinan, struktur serta proses organisasi yang memastikan bahwa TI dimanfaatkan seoptimal mungkin dan berkonsentrasi pada kinerja dan transformasi TI untuk memenuhi kebutuhan saat ini dan yang akan datang, baik dari sudut internal maupun eksternal. COBIT 2019 adalah kerangka kerja untuk tata kelola dan manajemen informasi dan teknologi perusahaan. Sedangkan COBIT Performance Management merupakan model yang berisi kerangka dasar dalam memberikan panduan untuk menilai dan mengukur tingkat kapabilitas dan tingkat kematangan yang berkaitan dengan proses tata kelola dan manajemen TI. Hasil pengukuran tata kelola TI pada UPT TIK UNTAN dinyatakan bahwa tingkat kapabilitas proses APO08 (Managed Relationships) yang dicapai berada pada tingkat 5. Tingkat kapabilitas proses APO09 (Managed Service Agreements) yang dicapai berada pada tingkat 1. Sedangkan tingkat kapabilitas proses APO11 (Managed Quality) yang dicapai berada pada tingkat 2. Kesenjangan antara tingkat kapabilitas proses saat ini dan tingkat kapabilitas harapan pada objektif proses APO08 bernilai 0, sedangkan pada objektif proses APO09 dan APO11 bernilai -1. Pada objektif proses APO09 kesenjangannya 2%, sedangkan pada objektif proses APO11 kesenjangannya 8%. Berdasarkan hasil analisis, maka diberikan rekomendasi perbaikan yang mengacu pada COBIT 2019 untuk meningkatkan tingkat kapabilitas harapan."
Strategi Konsep Gamifikasi dalam Aplikasi Teknologi Blockchain,"Blockchain adalah tren baru yang meningkat pesat dari komunitas dan dunia usaha. Sebagai teknologi infrastruktur, dan dapat menemukan jalannya ke berbagai ranah seperti keuangan, medis, pasar digital, farmasi, dan lembaga pemerintah. Meskipun teknologi blockchain pada dasarnya dianggap sebagai fondasi Bitcoin, ia telah berkembang pesat melampaui mata uang virtual. Ini menjanjikan pembangunan kepercayaan, transparansi, dan integritas yang lebih baik tanpa pihak ketiga dan risiko penyensoran. Namun, keuntungan luar biasa ini ada harganya. Ekosistem blockchain penuh dengan masalah manusia-sentris dan ekonomis bagi para pesertanya, yang mengarah pada konsekuensi yang tidak diinginkan dalam jaringan yang terdesentralisasi. Rekayasa perangkat lunak gamified adalah bidang yang berkembang yang secara khusus memanfaatkan teknologi gamifikasi, penerapan mekanisme game dalam konteks non-game, untuk mengatasi masalah yang berhubungan dengan manusia. Saat ini tidak ada studi seputar blockchain yang telah diidentifikasi memiliki pandangan yang jelas tentang penelitian dan solusi yang ada untuk memanfaatkan gamifikasi dalam sistem blockchain yang muncul. Sebagai langkah pertama untuk mengatasi masalah ini, makalah ini membahas dan mengidentifikasi dua masalah utama berbasis manusia dalam aplikasi dan pengembangan mengimplementasi blockchain. Untuk masalah tersebut, dalam penelitian ini menggunakan metode literature review. Dengan adanya  penelitian ini diharapkan gamifikasi dalam sistem blockchain dapat berjalan dengan maksimal dalam pengembangan pengimplementasiannya"
